relative_id,timestamp,CHS_IMU9_Acc_X,CHS_IMU9_Acc_Y,CHS_IMU9_Acc_Z,CHS_IMU9_Gyro_X,CHS_IMU9_Gyro_Y,CHS_IMU9_Gyro_Z,CHS_IMU9_Magn_X,CHS_IMU9_Magn_Y,CHS_IMU9_Magn_Z,RF_IMU9_Acc_X,RF_IMU9_Acc_Y,RF_IMU9_Acc_Z,RF_IMU9_Gyro_X,RF_IMU9_Gyro_Y,RF_IMU9_Gyro_Z,RF_IMU9_Magn_X,RF_IMU9_Magn_Y,RF_IMU9_Magn_Z,LU_IMU9_Acc_X,LU_IMU9_Acc_Y,LU_IMU9_Acc_Z,LU_IMU9_Gyro_X,LU_IMU9_Gyro_Y,LU_IMU9_Gyro_Z,LU_IMU9_Magn_X,LU_IMU9_Magn_Y,LU_IMU9_Magn_Z,LF_IMU9_Acc_X,LF_IMU9_Acc_Y,LF_IMU9_Acc_Z,LF_IMU9_Gyro_X,LF_IMU9_Gyro_Y,LF_IMU9_Gyro_Z,LF_IMU9_Magn_X,LF_IMU9_Magn_Y,LF_IMU9_Magn_Z,RU_IMU9_Acc_X,RU_IMU9_Acc_Y,RU_IMU9_Acc_Z,RU_IMU9_Gyro_X,RU_IMU9_Gyro_Y,RU_IMU9_Gyro_Z,RU_IMU9_Magn_X,RU_IMU9_Magn_Y,RU_IMU9_Magn_Z
3268,1720095484.0850427,9.605133056640623,-0.509689450263977,2.8475606441497803,2.5899999141693115,5.389999866485596,-1.0499999523162842,169.91357421875,-225.11045837402344,163.2080841064453,9.837244987487791,-2.9743847846984863,0.8303391337394714,17.639999389648438,-13.510000228881836,-41.29999923706055,58.35000228881836,28.350000381469727,-24.900001525878903,9.0978364944458,3.68029260635376,2.1871180534362797,-2.6600000858306885,0.699999988079071,-1.6100000143051147,29.51150894165039,-151.5204620361328,-100.23420715332033,4.477130889892578,6.216775417327881,6.156952381134033,0.6299999952316284,-0.5600000023841858,0.9800000190734864,59.92646408081055,-151.50209045410156,120.63844299316406,9.770243644714355,-1.6295703649520874,-0.205790102481842,-3.5,11.899999618530272,-8.75,158.1751708984375,-106.21536254882812,-185.58773803710935
3269,1720095484.110684,9.01887035369873,-0.4379021823406219,3.139495372772217,0.699999988079071,6.650000095367432,-1.1200000047683716,171.42178344726562,-222.98390197753903,163.15438842773438,10.110036849975586,-2.945669889450073,0.8016242384910583,14.84000015258789,-13.440000534057615,-38.220001220703125,56.85000228881836,28.500001907348636,-25.950000762939453,9.002120018005371,3.596540927886963,2.134474039077759,-4.760000228881836,0.3499999940395355,-3.289999961853028,29.842138290405277,-149.44894409179688,-99.58883666992188,4.513024806976318,6.3196702003479,6.121058940887451,1.6100000143051147,-0.4900000095367431,0.5600000023841858,59.92646408081055,-151.50209045410156,120.63844299316406,9.935354232788086,-1.6870001554489136,-0.1411815732717514,-3.430000066757202,11.40999984741211,-7.070000171661377,160.521240234375,-110.34747314453124,-187.31723022460935
3270,1720095484.136325,8.832223892211914,-0.6125844717025757,3.35964298248291,1.8899999856948853,1.5399999618530271,-1.2599999904632568,169.21957397460938,-220.22042846679688,163.37864685058594,9.90424633026123,-2.837989091873169,0.5503688454627991,8.609999656677246,-10.359999656677246,-33.18000030517578,55.80000305175781,27.600000381469727,-25.05000114440918,9.109801292419434,3.4936459064483643,2.0339717864990234,-5.670000076293945,-0.2100000083446502,-5.320000171661377,27.528173446655277,-145.86961364746094,-99.2192153930664,4.589597702026367,6.3412065505981445,6.077986717224121,2.1700000762939453,-0.2800000011920929,0.0700000002980232,59.92646408081055,-151.50209045410156,120.63844299316406,9.40173625946045,-3.35964298248291,2.402479648590088,1.3300000429153442,0.9100000262260436,9.65999984741211,163.3648223876953,-100.77146911621094,-187.8817596435547
3271,1720095547.1556609,,,,,,,,,,5.429508686065674,-5.068179130554199,7.018399238586426,0.0,-2.799999952316284,-0.4900000095367431,47.10000228881836,14.250000953674316,-28.80000114440918,9.128944396972656,3.500824451446533,2.024400234222412,-6.300000190734863,-0.2100000083446502,-7.699999809265137,28.454334259033203,-148.42904663085938,-100.52023315429688,4.541739463806152,6.527853488922119,6.085165500640869,1.75,-0.4200000166893005,-0.0700000002980232,59.92646408081055,-151.50209045410156,120.63844299316406,9.12415885925293,-3.3046059608459477,2.3450498580932617,6.230000019073486,0.6299999952316284,11.550000190734863,162.26556396484375,-101.92911529541016,-189.48146057128903
3272,1720095547.1813018,8.2124605178833,-0.509689450263977,3.6300415992736816,-0.8400000333786011,-3.009999990463257,-1.680000066757202,167.94393920898438,-219.73651123046875,163.4729766845703,5.4869384765625,-5.0418572425842285,6.9609694480896,0.5600000023841858,-2.799999952316284,-0.6299999952316284,47.55000305175781,15.000000953674316,-30.600000381469727,8.944690704345703,3.4242515563964844,1.974149227142334,-7.769999980926514,-0.0700000002980232,-9.65999984741211,27.519533157348636,-149.35108947753906,-102.2194595336914,4.5704545974731445,6.408207893371582,6.063629150390625,0.6299999952316284,-0.6299999952316284,0.1400000005960464,59.92646408081055,-151.50209045410156,120.63844299316406,8.94229793548584,-3.239997625350952,2.2995846271514893,8.119999885559082,-0.4900000095367431,11.6899995803833,159.49510192871094,-99.60848236083984,-190.0328369140625
3273,1720095547.206943,8.547467231750488,-0.6436922550201416,3.81908130645752,1.4700000286102295,-11.480000495910645,-2.0999999046325684,170.41336059570312,-222.80230712890625,163.89427185058594,5.45104455947876,-5.221325397491455,7.0830078125,2.1700000762939453,-3.150000095367432,-0.6299999952316284,48.0,14.850000381469728,-30.150001525878903,8.552253723144531,3.280677080154419,2.108151912689209,-8.119999885559082,0.0700000002980232,-9.239999771118164,28.788354873657227,-147.67694091796875,-99.40784454345705,4.503453254699707,6.45845890045166,6.080379486083984,0.1400000005960464,-0.7699999809265137,0.7699999809265137,59.92646408081055,-151.50209045410156,120.63844299316406,8.760436058044434,-3.2567479610443115,2.3067634105682373,7.490000247955322,-1.8200000524520876,9.3100004196167,162.0189666748047,-100.02253723144533,-188.7212829589844
3274,1720095547.232584,8.820259094238281,-0.727444052696228,3.912404775619507,1.8899999856948853,-12.8100004196167,-2.799999952316284,170.52816772460938,-220.69741821289065,164.26663208007812,5.525224685668945,-5.252433300018311,6.853288650512695,4.269999980926514,-2.799999952316284,-0.7699999809265137,47.85000228881836,15.450000762939451,-31.650001525878903,8.289033889770508,3.1993181705474854,2.220618724822998,-5.740000247955322,0.1400000005960464,-6.440000057220459,28.064228057861328,-148.91317749023438,-102.1454849243164,4.484309673309326,6.532639026641846,6.051664352416992,-0.699999988079071,-1.190000057220459,1.3300000429153442,59.92646408081055,-151.50209045410156,120.63844299316406,8.717364311218262,-3.364428758621216,2.368978977203369,6.579999923706055,-2.5199999809265137,4.550000190734863,162.11996459960938,-102.1607666015625,-188.82061767578125
3275,1720095547.216092,9.37541389465332,-0.6963362693786621,3.697042942047119,3.920000076293945,-15.399999618530272,-3.289999961853028,171.9150848388672,-222.75784301757807,166.69580078125,5.302684307098389,-4.993999004364014,6.927468776702881,6.019999980926514,-2.799999952316284,-0.7699999809265137,46.5,14.850000381469728,-28.500001907348636,8.231603622436523,3.1706032752990723,2.227797508239746,-1.4700000286102295,0.0,-1.8200000524520876,29.101783752441406,-148.52908325195312,-99.70118713378906,4.498667240142822,6.331634998321533,6.133023262023926,-0.7699999809265137,-1.680000066757202,1.9600000381469729,59.92646408081055,-151.50209045410156,120.63844299316406,8.729329109191895,-3.464931011199951,2.373764753341675,5.25,-2.5199999809265137,-1.1200000047683716,161.43309020996094,-103.66893768310548,-191.6067047119141
3276,1720095547.2417328,9.856388092041016,-0.7633376717567444,3.838224649429321,4.480000019073486,-11.829999923706056,-3.289999961853028,168.58535766601562,-221.157958984375,164.47837829589844,5.312255859375,-4.82649564743042,7.1500091552734375,5.809999942779541,-4.199999809265137,-0.9100000262260436,46.35000228881836,16.5,-31.05000114440918,8.389535903930664,3.330928087234497,2.2469406127929688,3.640000104904175,-0.4900000095367431,3.640000104904175,31.237293243408203,-147.82699584960938,-99.17047882080078,4.524989128112793,6.427350997924805,6.135416507720947,-0.2100000083446502,-1.8899999856948853,2.380000114440918,59.92646408081055,-151.50209045410156,120.63844299316406,8.975798606872559,-3.378786325454712,2.395301103591919,2.6600000858306885,-1.9600000381469729,-6.159999847412109,161.67124938964844,-100.49774169921876,-189.08355712890625
3277,1720095547.267374,9.944926261901855,-0.6125844717025757,3.618077039718628,5.389999866485596,-5.809999942779541,-2.5899999141693115,172.0618896484375,-225.72579956054688,164.48648071289062,5.396007537841797,-4.649420261383057,7.030364036560059,3.569999933242798,-4.480000019073486,-2.0299999713897705,48.0,13.950000762939451,-29.850000381469727,8.638398170471191,3.582183361053467,2.2852272987365723,8.399999618530273,-1.3300000429153442,8.609999656677246,29.748802185058597,-148.90902709960938,-100.0532455444336,4.575240135192871,6.465637683868408,6.121058940887451,-0.5600000023841858,-2.1700000762939453,2.940000057220459,59.92646408081055,-151.50209045410156,120.63844299316406,9.262947082519531,-3.441001892089844,2.491017341613769,0.2100000083446502,-1.0499999523162842,-8.890000343322754,159.9092254638672,-98.35872650146484,-190.37481689453125
3278,1720095547.327069,9.894675254821776,-0.540797233581543,3.42903733253479,5.599999904632568,-1.6100000143051147,-1.6100000143051147,169.97097778320312,-224.0580139160156,163.39427185058594,,,,,,,,,,9.100229263305664,3.893261432647705,2.256512403488159,11.130000114440918,-2.6600000858306885,11.829999923706056,28.66248321533203,-146.8640899658203,-99.6834716796875,4.625491142272949,6.491959571838379,5.958341121673584,-1.4700000286102295,-2.240000009536743,3.0799999237060547,59.92646408081055,-151.50209045410156,120.63844299316406,9.320377349853516,-3.450573444366455,2.5245180130004883,-1.8200000524520876,-0.699999988079071,-9.239999771118164,161.38816833496094,-101.79869079589844,-190.9945068359375
3279,1720095547.293015,9.7391357421875,-0.4235447347164154,3.175389051437378,5.179999828338623,0.7699999809265137,-0.7699999809265137,169.39418029785156,-223.94309997558597,164.68017578125,5.374471664428711,-5.2093610763549805,6.807823657989502,1.5399999618530271,-5.389999866485596,-2.0999999046325684,46.20000076293945,15.600000381469728,-29.55000114440918,9.301233291625977,4.178017616271973,2.2158329486846924,10.640000343322754,-3.220000028610229,12.31999969482422,28.28518486022949,-148.66566467285156,-100.56104278564452,4.618312835693359,6.331634998321533,5.795623302459717,-0.6299999952316284,-0.9800000190734864,2.1700000762939453,59.92646408081055,-151.50209045410156,120.63844299316406,9.31319808959961,-3.484074115753174,2.598698139190674,-4.059999942779541,-0.9800000190734864,-7.28000020980835,159.33197021484375,-98.52368927001952,-190.25999450683597
3280,1720095564.7366,9.459165573120115,-0.3780794739723205,3.0892443656921387,4.480000019073486,1.4700000286102295,-0.4200000166893005,169.16424560546875,-223.9127197265625,163.98617553710938,5.202182292938232,-5.003571033477783,6.896361351013184,2.380000114440918,-5.599999904632568,-3.849999904632568,47.85000228881836,15.750000953674316,-31.500001907348636,9.334734916687012,4.295269966125488,2.275655508041382,8.260000228881836,-3.289999961853028,10.359999656677246,29.17278289794922,-152.2735595703125,-101.4869155883789,4.572847366333008,6.298134326934815,5.709478855133057,0.8400000333786011,0.5600000023841858,0.8400000333786011,59.92646408081055,-151.50209045410156,120.63844299316406,9.258161544799805,-3.563040256500244,2.555625915527344,-6.300000190734863,-0.9100000262260436,-3.990000009536743,162.00779724121094,-101.62481689453124,-189.84634399414065
3281,1720095564.737126,9.301233291625977,-0.3613291084766388,2.9672060012817383,4.340000152587891,1.3300000429153442,-0.5600000023841858,170.62017822265625,-222.5577545166016,165.05772399902344,5.419936656951904,-5.0418572425842285,6.77910852432251,2.799999952316284,-5.740000247955322,-4.619999885559082,47.25,15.90000057220459,-30.150001525878903,9.284482955932615,4.285698413848877,2.251726627349853,5.179999828338623,-3.009999990463257,6.720000267028809,30.0001163482666,-150.81460571289062,-100.67308807373048,4.630277156829834,6.310098648071289,5.613762378692627,1.399999976158142,2.0999999046325684,-0.699999988079071,59.92646408081055,-151.50209045410156,120.63844299316406,9.250982284545898,-3.577397584915161,2.5747690200805664,-6.579999923706055,-0.1400000005960464,-0.7699999809265137,160.7523193359375,-99.81649780273438,-189.5173797607422
3282,1720095564.7627668,9.191160202026367,-0.3709007501602173,2.907383441925049,3.990000009536743,0.4200000166893005,-0.8400000333786011,167.76834106445312,-221.57440185546875,162.44741821289062,5.436686992645264,-4.850424766540527,6.654677391052246,2.5899999141693115,-4.409999847412109,-4.690000057220459,46.5,15.300000190734863,-30.450000762939453,9.12415885925293,4.127766609191895,2.225404500961304,3.3600001335144043,-1.680000066757202,2.870000123977661,29.40754508972168,-147.78292846679688,-99.4307861328125,4.5632758140563965,6.190453052520752,5.721443176269531,1.399999976158142,4.059999942779541,-2.0299999713897705,59.92646408081055,-151.50209045410156,120.63844299316406,,,,,,,,,
3283,1720095564.7371,9.140909194946287,-0.3493645787239074,2.881061315536499,2.7300000190734863,-1.9600000381469729,-1.0499999523162842,168.98873901367188,-221.2306060791016,164.1824188232422,5.39122200012207,-4.754708290100098,6.470423698425293,1.0499999523162842,-2.6600000858306885,-3.920000076293945,47.85000228881836,16.80000114440918,-29.400001525878903,8.920761108398438,4.0152997970581055,2.17036771774292,3.150000095367432,-0.0700000002980232,0.0700000002980232,27.10081672668457,-146.08181762695312,-100.79601287841795,4.577633380889893,6.331634998321533,5.955948352813721,2.240000009536743,5.460000038146973,-3.009999990463257,59.92646408081055,-151.50209045410156,120.63844299316406,9.157659530639648,-3.5510756969451904,2.536482572555542,-4.199999809265137,0.5600000023841858,1.0499999523162842,160.2008514404297,-97.61553955078124,-190.525390625
3284,1720095564.736852,9.21748161315918,-0.4163660109043121,3.034207344055176,2.450000047683716,-4.130000114440918,-1.2599999904632568,172.79928588867188,-225.0463409423828,165.30291748046875,5.424722671508789,-4.70445728302002,6.448887348175049,-0.8400000333786011,-0.4200000166893005,-3.0799999237060547,46.05000305175781,16.650001525878906,-30.000001907348636,8.83700942993164,3.833438873291016,2.163188934326172,1.8200000524520876,1.2599999904632568,-1.3300000429153442,28.21628761291504,-147.08023071289062,-101.82158660888672,4.546525478363037,6.489566802978516,6.168917179107666,2.5199999809265137,6.300000190734863,-3.640000104904175,59.92646408081055,-151.50209045410156,120.63844299316406,9.0978364944458,-3.450573444366455,2.5029819011688232,0.1400000005960464,1.0499999523162842,1.680000066757202,161.19163513183594,-101.48150634765624,-189.5351104736328
3285,1720095564.737253,9.133729934692385,-0.4115802049636841,3.1586387157440186,0.2100000083446502,-5.25,-1.5399999618530271,171.01588439941406,-221.0321044921875,165.3255157470703,5.367292881011963,-4.881532669067383,6.707321166992188,-1.2599999904632568,0.9800000190734864,-2.240000009536743,47.400001525878906,16.5,-31.650001525878903,8.803508758544922,3.5654330253601074,2.057900905609131,-1.0499999523162842,1.5399999618530271,-1.0499999523162842,26.60881805419922,-145.46826171875,-100.82413482666016,4.3311638832092285,6.563746929168701,6.401029109954834,2.380000114440918,6.300000190734863,-3.7100000381469727,59.92646408081055,-151.50209045410156,120.63844299316406,9.13133716583252,-3.2902486324310303,2.536482572555542,4.480000019073486,0.9800000190734864,1.3300000429153442,159.25442504882812,-100.9005126953125,-190.6808013916016
3286,1720095564.762894,9.440022468566896,-0.4737958014011383,3.079672813415528,-0.6299999952316284,-5.949999809265137,-1.8200000524520876,168.08689880371094,-222.1456756591797,163.4654998779297,5.419936656951904,-4.958105564117432,7.130866050720215,-1.190000057220459,1.8200000524520876,-1.8899999856948853,47.25,16.650001525878906,-30.600000381469727,8.841794967651367,3.3261423110961914,2.014828681945801,-4.409999847412109,1.2599999904632568,0.0,27.0387020111084,-147.13523864746094,-101.1225128173828,4.142123699188232,6.515888690948486,6.570925712585449,2.5199999809265137,5.039999961853027,-3.289999961853028,59.92646408081055,-151.50209045410156,120.63844299316406,9.191160202026367,-3.0509579181671143,2.481445789337158,7.420000076293945,1.0499999523162842,0.8400000333786011,163.47142028808594,-101.8681640625,-189.3385467529297
