relative_id,timestamp,CHS_IMU9_Acc_X,CHS_IMU9_Acc_Y,CHS_IMU9_Acc_Z,CHS_IMU9_Gyro_X,CHS_IMU9_Gyro_Y,CHS_IMU9_Gyro_Z,CHS_IMU9_Magn_X,CHS_IMU9_Magn_Y,CHS_IMU9_Magn_Z,RF_IMU9_Acc_X,RF_IMU9_Acc_Y,RF_IMU9_Acc_Z,RF_IMU9_Gyro_X,RF_IMU9_Gyro_Y,RF_IMU9_Gyro_Z,RF_IMU9_Magn_X,RF_IMU9_Magn_Y,RF_IMU9_Magn_Z,LU_IMU9_Acc_X,LU_IMU9_Acc_Y,LU_IMU9_Acc_Z,LU_IMU9_Gyro_X,LU_IMU9_Gyro_Y,LU_IMU9_Gyro_Z,LU_IMU9_Magn_X,LU_IMU9_Magn_Y,LU_IMU9_Magn_Z,LF_IMU9_Acc_X,LF_IMU9_Acc_Y,LF_IMU9_Acc_Z,LF_IMU9_Gyro_X,LF_IMU9_Gyro_Y,LF_IMU9_Gyro_Z,LF_IMU9_Magn_X,LF_IMU9_Magn_Y,LF_IMU9_Magn_Z,RU_IMU9_Acc_X,RU_IMU9_Acc_Y,RU_IMU9_Acc_Z,RU_IMU9_Gyro_X,RU_IMU9_Gyro_Y,RU_IMU9_Gyro_Z,RU_IMU9_Magn_X,RU_IMU9_Magn_Y,RU_IMU9_Magn_Z
5212,1720095588.6240551,9.085871696472168,-0.181861013174057,3.247176170349121,-5.670000076293945,0.4900000095367431,-2.870000123977661,169.93722534179688,-220.58547973632807,165.1315460205078,4.434058666229248,-7.121294498443604,5.649655818939209,-0.4900000095367431,-1.4700000286102295,-1.399999976158142,45.30000305175781,11.25,-22.80000114440918,9.47830867767334,2.4144442081451416,1.799466848373413,1.0499999523162842,-0.2100000083446502,4.130000114440918,29.63299369812012,-156.57443237304688,-100.1496124267578,3.42903733253479,6.594854831695557,6.551782131195068,-0.2800000011920929,-0.2100000083446502,0.4900000095367431,59.92646408081055,-151.50209045410156,120.63844299316406,9.349091529846191,-2.775773286819458,1.229954719543457,-1.399999976158142,2.0299999713897705,2.5899999141693115,160.6273193359375,-98.44390106201172,-187.4508209228516
5213,1720095588.649696,9.39216423034668,-0.3182567656040191,2.8260245323181152,-3.0799999237060547,-2.5199999809265137,-0.2800000011920929,169.45333862304688,-221.2903594970703,165.7107696533203,4.3957719802856445,-7.020792484283447,5.604190826416016,-0.3499999940395355,-1.5399999618530271,-1.4700000286102295,44.70000076293945,10.65000057220459,-21.450000762939453,9.504631042480469,2.3976938724517822,1.7946810722351074,0.2100000083446502,-0.5600000023841858,4.269999980926514,30.125423431396484,-156.90811157226562,-98.9503936767578,3.4122869968414307,6.602033615112305,6.539817810058594,-0.2100000083446502,-0.1400000005960464,0.4200000166893005,59.92646408081055,-151.50209045410156,120.63844299316406,9.468737602233888,-2.3785505294799805,1.847325086593628,-0.9100000262260436,-0.2100000083446502,0.9100000262260436,162.27938842773438,-97.68600463867188,-189.009765625
5214,1720095592.463108,9.629061698913574,-0.1866468340158462,2.806881189346313,0.0,-3.849999904632568,0.1400000005960464,168.86668395996094,-221.4572906494141,165.54490661621094,4.410129547119141,-7.018399238586426,5.649655818939209,-0.9100000262260436,-1.6100000143051147,-1.5399999618530271,42.150001525878906,10.200000762939451,-22.05000114440918,9.614705085754396,1.986113667488098,1.6391420364379885,0.0700000002980232,-0.0700000002980232,1.1200000047683716,28.663557052612305,-155.06448364257812,-98.61378479003906,3.381179094314575,6.647498607635498,6.563746929168701,-0.0700000002980232,-0.1400000005960464,0.4200000166893005,59.92646408081055,-151.50209045410156,120.63844299316406,9.507023811340332,-2.354621648788452,1.8640754222869875,-1.190000057220459,-0.1400000005960464,0.9800000190734864,161.4995880126953,-98.3743896484375,-191.08917236328125
5215,1720095592.488749,9.463951110839844,-0.3469716608524322,2.797309637069702,1.4700000286102295,-2.5899999141693115,0.2800000011920929,168.4025115966797,-221.1176605224609,165.1876678466797,4.438844680786133,-7.147616386413574,5.6879425048828125,-1.190000057220459,-1.680000066757202,-1.399999976158142,43.80000305175781,12.750000953674316,-21.900001525878903,9.633848190307615,1.964577555656433,1.672642707824707,-0.4200000166893005,0.0700000002980232,1.3300000429153442,29.113489151000977,-159.92709350585938,-99.89933013916016,3.381179094314575,6.652284622192383,6.499138355255127,-0.0700000002980232,0.0700000002980232,0.6299999952316284,59.92646408081055,-151.50209045410156,120.63844299316406,9.617097854614258,-2.368978977203369,1.880825757980347,-1.75,0.2100000083446502,1.0499999523162842,161.24781799316406,-97.22947692871094,-187.80044555664065
5216,1720095592.4833958,9.435236930847168,-0.2632198929786682,2.7446656227111816,3.990000009536743,-5.179999828338623,0.0700000002980232,170.76356506347656,-224.68707275390625,166.22134399414062,4.400557994842529,-7.071043491363525,5.673584938049316,-0.699999988079071,-1.8200000524520876,-1.4700000286102295,43.20000076293945,11.25,-23.100000381469727,9.602740287780762,1.966970443725586,1.710929274559021,-0.7699999809265137,0.2100000083446502,1.4700000286102295,29.87454032897949,-154.72267150878906,-97.1594467163086,3.4098939895629883,6.647498607635498,6.532639026641846,-0.2100000083446502,0.0700000002980232,0.699999988079071,59.92646408081055,-151.50209045410156,120.63844299316406,9.595561027526855,-2.4264087677001958,1.9334697723388672,-2.799999952316284,0.6299999952316284,0.9100000262260436,159.64805603027344,-96.73500061035156,-191.2067108154297
5217,1720095592.5090368,9.554882049560549,-0.3134709596633911,2.91695499420166,3.7799999713897705,-6.019999980926514,-0.3499999940395355,169.79417419433594,-222.69630432128903,163.91720581054688,4.441237449645996,-7.020792484283447,5.592226028442383,-0.1400000005960464,-1.8200000524520876,-1.399999976158142,44.55000305175781,11.25,-21.450000762939453,9.55727481842041,1.9191123247146609,1.7324655055999756,-0.4200000166893005,0.1400000005960464,1.4700000286102295,28.25843048095703,-156.59213256835938,-99.16223907470705,3.3979294300079346,6.64031982421875,6.539817810058594,-0.5600000023841858,-0.0700000002980232,0.5600000023841858,59.92646408081055,-151.50209045410156,120.63844299316406,9.535738945007324,-2.3976938724517822,1.9143264293670652,-2.7300000190734863,0.4900000095367431,0.6299999952316284,163.7172393798828,-100.29527282714844,-187.379150390625
5218,1720095592.534678,,,,,,,,,,4.429272651672363,-6.989684581756592,5.628119945526123,-0.2100000083446502,-1.6100000143051147,-1.4700000286102295,44.400001525878906,11.40000057220459,-21.150001525878903,9.578810691833496,1.986113667488098,1.7157150506973269,-0.699999988079071,-0.1400000005960464,1.2599999904632568,28.582061767578125,-160.92173767089844,-101.8945083618164,3.42903733253479,6.602033615112305,6.599640369415283,-0.6299999952316284,-0.1400000005960464,0.4900000095367431,59.92646408081055,-151.50209045410156,120.63844299316406,9.466344833374023,-2.4503378868103027,1.93586266040802,-1.3300000429153442,0.0700000002980232,0.699999988079071,159.88270568847656,-96.7643814086914,-190.37237548828125
5219,1720095592.560319,9.595561027526855,-0.2321120798587799,2.86431097984314,3.920000076293945,-3.3600001335144043,-0.9100000262260436,171.21800231933594,-220.78854370117188,166.3486328125,4.419701099395752,-6.977719783782959,5.608976364135742,-0.9100000262260436,-1.5399999618530271,-1.399999976158142,44.55000305175781,12.300000190734863,-20.400001525878903,9.485487937927246,1.916719436645508,1.6870001554489136,-1.3300000429153442,-0.2100000083446502,1.0499999523162842,28.537572860717773,-158.77163696289062,-100.1112060546875,3.4314301013946533,6.602033615112305,6.5733184814453125,-0.5600000023841858,-0.2100000083446502,0.699999988079071,59.92646408081055,-151.50209045410156,120.63844299316406,9.48788070678711,-2.445552110671997,1.9310768842697144,-0.1400000005960464,-0.2100000083446502,1.2599999904632568,162.18002319335938,-98.46749114990234,-189.28781127929688
5220,1720095592.5634909,9.516595840454102,-0.2345049977302551,2.804488182067871,2.450000047683716,-1.190000057220459,-0.7699999809265137,171.3764190673828,-221.87432861328125,166.4354705810547,4.491488456726074,-7.018399238586426,5.640084266662598,-1.4700000286102295,-1.190000057220459,-1.3300000429153442,43.05000305175781,11.25,-22.5,9.463951110839844,1.8616825342178345,1.6367491483688354,-0.9100000262260436,-0.2800000011920929,1.190000057220459,31.188627243041992,-158.67811584472656,-98.85071563720705,3.448180675506592,6.645105838775635,6.568532943725586,-0.2800000011920929,-0.4200000166893005,0.5600000023841858,59.92646408081055,-151.50209045410156,120.63844299316406,9.47830867767334,-2.4072654247283936,1.928683876991272,0.4900000095367431,-0.3499999940395355,1.8200000524520876,160.88893127441406,-99.30695343017578,-189.28778076171875
5221,1720095592.5891318,9.530953407287598,-0.1938255578279495,2.775773286819458,2.5199999809265137,-2.0299999713897705,-0.5600000023841858,170.7816619873047,-220.72283935546875,165.6622772216797,4.457987785339356,-7.092579364776611,5.644870281219482,-1.1200000047683716,-1.3300000429153442,-1.3300000429153442,43.5,10.950000762939451,-23.55000114440918,9.588382720947266,1.9119335412979128,1.5769264698028564,-0.5600000023841858,-0.4200000166893005,1.3300000429153442,31.89983367919922,-160.6444549560547,-98.08255767822266,3.457752227783203,6.585283279418945,6.523067474365234,0.0700000002980232,-0.4200000166893005,0.4900000095367431,59.92646408081055,-151.50209045410156,120.63844299316406,9.542917251586914,-2.3570144176483154,1.955005884170532,0.2800000011920929,-0.1400000005960464,1.8899999856948853,161.89573669433594,-96.56885528564452,-189.65028381347656
